slot,scene,method,tier,role,retrieval_success,confirmation_failure,round,fixed_round1_anchor,eventual_selected_anchor,source_id,candidate_id,evaluation_index,relevance,viable,blocked,clipped,cells,zero_cells,one_vote_cells,missing_cells,missing_tickets,confirmed,within_remaining_vote_budget
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,859,candidate-000100,100,0.40393936310810474,False,True,False,108,0,6,6,6,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,781,candidate-000102,102,0.22903946604369274,False,True,False,106,0,6,6,6,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,778,candidate-000103,103,1.0,False,True,False,103,0,5,5,5,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,740,candidate-000112,112,1.0,False,True,False,106,0,6,6,6,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,899,candidate-000123,123,1.0,False,True,False,104,0,6,6,6,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,777,candidate-000131,131,1.0,False,True,False,109,0,5,5,5,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,898,candidate-000132,132,1.0,False,True,False,102,0,4,4,4,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,817,candidate-000134,134,1.0,False,True,False,106,0,5,5,5,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,858,candidate-000137,137,1.0,False,True,False,109,0,5,5,5,False,False
15,eval-moderate-023,generic,moderate,primary,True,False,3,False,False,857,candidate-000138,138,1.0,False,True,False,109,0,7,7,7,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,True,581,candidate-000000,0,1.0,True,False,False,108,21,87,108,129,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,541,candidate-000002,2,1.0,True,False,False,106,19,87,106,125,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,501,candidate-000008,8,1.0,False,True,False,107,17,90,107,124,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,621,candidate-000009,9,1.0,False,True,False,106,17,89,106,123,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,True,False,500,candidate-000010,10,1.0,True,False,False,106,17,89,106,123,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,743,candidate-000020,20,0.7085671710288564,False,True,False,104,9,95,104,113,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,702,candidate-000021,21,1.0,False,True,False,108,11,97,108,119,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,499,candidate-000026,26,1.0,True,False,False,106,30,76,106,136,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,703,candidate-000027,27,0.9177476666609365,False,True,False,108,10,98,108,118,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,620,candidate-000031,31,1.0,False,True,False,106,21,85,106,127,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,742,candidate-000032,32,0.22903948356878256,False,True,False,106,11,95,106,117,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,783,candidate-000035,35,0.7085671749268583,False,True,False,105,9,96,105,114,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,662,candidate-000038,38,0.22903948372374838,False,True,False,106,11,95,106,117,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,539,candidate-000040,40,1.0,False,True,False,107,34,73,107,141,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,661,candidate-000042,42,1.0,False,True,False,103,10,93,103,113,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,782,candidate-000050,50,0.708567172265294,False,True,False,107,17,90,107,124,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,701,candidate-000051,51,1.0,False,True,False,108,16,92,108,124,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,820,candidate-000053,53,1.0,False,True,False,103,40,63,103,143,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,619,candidate-000056,56,1.0,False,True,False,106,32,74,106,138,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,860,candidate-000063,63,1.0,False,True,False,104,49,55,104,153,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,780,candidate-000066,66,1.0,False,True,False,108,41,67,108,149,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,779,candidate-000075,75,1.0,False,True,False,107,43,64,107,150,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,578,candidate-000077,77,1.0,True,False,False,102,43,59,102,145,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,822,candidate-000079,79,0.7085671710264965,False,True,False,107,24,83,107,131,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,579,candidate-000080,80,1.0,True,False,False,106,47,59,106,153,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,700,candidate-000083,83,1.0,False,True,False,107,25,82,107,132,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,821,candidate-000097,97,0.7085671717153081,False,True,False,103,28,75,103,131,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,778,candidate-000101,101,1.0,False,True,False,103,52,51,103,155,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,781,candidate-000108,108,0.7085671710286654,False,True,False,107,34,73,107,141,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,740,candidate-000110,110,1.0,False,True,False,106,34,72,106,140,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,899,candidate-000113,113,1.0,False,True,False,102,63,39,102,165,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,777,candidate-000129,129,1.0,False,True,False,108,68,40,108,176,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,898,candidate-000130,130,1.0,False,True,False,102,67,35,102,169,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,817,candidate-000132,132,1.0,False,True,False,107,69,38,107,176,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,858,candidate-000135,135,1.0,False,True,False,108,69,39,108,177,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,1,False,False,857,candidate-000136,136,1.0,False,True,False,109,69,40,109,178,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,True,581,candidate-000000,0,1.0,True,False,False,108,0,21,21,21,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,541,candidate-000002,2,1.0,True,False,False,106,0,19,19,19,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,501,candidate-000008,8,1.0,False,True,False,107,0,17,17,17,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,621,candidate-000009,9,1.0,False,True,False,106,0,18,18,18,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,True,False,500,candidate-000010,10,1.0,True,False,False,106,0,17,17,17,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,743,candidate-000020,20,0.7085671710288564,False,True,False,104,1,17,18,19,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,702,candidate-000021,21,1.0,False,True,False,108,0,18,18,18,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,499,candidate-000026,26,1.0,True,False,False,106,0,30,30,30,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,703,candidate-000027,27,0.9177476666609365,False,True,False,108,0,19,19,19,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,620,candidate-000031,31,1.0,False,True,False,106,0,22,22,22,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,742,candidate-000032,32,0.22903948356878256,False,True,False,106,0,23,23,23,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,783,candidate-000035,35,0.7085671749268583,False,True,False,105,1,24,25,26,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,662,candidate-000038,38,0.22903948372374838,False,True,False,106,0,17,17,17,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,539,candidate-000040,40,1.0,False,True,False,107,0,34,34,34,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,661,candidate-000042,42,1.0,False,True,False,103,0,15,15,15,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,782,candidate-000050,50,0.708567172265294,False,True,False,107,7,26,33,40,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,701,candidate-000051,51,1.0,False,True,False,108,1,23,24,25,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,820,candidate-000053,53,1.0,False,True,False,103,18,38,56,74,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,619,candidate-000056,56,1.0,False,True,False,106,0,32,32,32,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,860,candidate-000063,63,1.0,False,True,False,104,27,37,64,91,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,780,candidate-000066,66,1.0,False,True,False,108,17,35,52,69,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,779,candidate-000075,75,1.0,False,True,False,107,18,35,53,71,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,578,candidate-000077,77,1.0,True,False,False,102,0,43,43,43,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,822,candidate-000079,79,0.7085671710264965,False,True,False,107,15,28,43,58,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,579,candidate-000080,80,1.0,True,False,False,106,0,47,47,47,False,True
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,700,candidate-000083,83,1.0,False,True,False,107,0,32,32,32,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,821,candidate-000097,97,0.7085671717153081,False,True,False,103,19,24,43,62,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,778,candidate-000101,101,1.0,False,True,False,103,17,46,63,80,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,781,candidate-000108,108,0.7085671710286654,False,True,False,107,20,27,47,67,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,740,candidate-000110,110,1.0,False,True,False,106,0,44,44,44,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,899,candidate-000113,113,1.0,False,True,False,102,41,34,75,116,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,777,candidate-000129,129,1.0,False,True,False,108,19,59,78,97,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,898,candidate-000130,130,1.0,False,True,False,102,44,33,77,121,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,817,candidate-000132,132,1.0,False,True,False,107,20,59,79,99,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,858,candidate-000135,135,1.0,False,True,False,108,44,36,80,124,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,2,False,False,857,candidate-000136,136,1.0,False,True,False,109,41,39,80,121,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,True,581,candidate-000000,0,1.0,True,False,False,108,0,0,0,0,True,True
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,541,candidate-000002,2,1.0,True,False,False,106,0,0,0,0,True,True
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,501,candidate-000008,8,1.0,False,True,False,107,0,0,0,0,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,621,candidate-000009,9,1.0,False,True,False,106,0,1,1,1,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,True,False,500,candidate-000010,10,1.0,True,False,False,106,0,0,0,0,True,True
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,743,candidate-000020,20,0.7085671710288564,False,True,False,104,1,8,9,10,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,702,candidate-000021,21,1.0,False,True,False,108,0,6,6,6,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,499,candidate-000026,26,1.0,True,False,False,106,0,0,0,0,True,True
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,703,candidate-000027,27,0.9177476666609365,False,True,False,108,0,8,8,8,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,620,candidate-000031,31,1.0,False,True,False,106,0,1,1,1,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,742,candidate-000032,32,0.22903948356878256,False,True,False,106,0,10,10,10,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,783,candidate-000035,35,0.7085671749268583,False,True,False,105,1,14,15,16,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,662,candidate-000038,38,0.22903948372374838,False,True,False,106,0,5,5,5,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,539,candidate-000040,40,1.0,False,True,False,107,0,0,0,0,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,661,candidate-000042,42,1.0,False,True,False,103,0,4,4,4,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,782,candidate-000050,50,0.708567172265294,False,True,False,107,7,14,21,28,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,701,candidate-000051,51,1.0,False,True,False,108,1,7,8,9,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,820,candidate-000053,53,1.0,False,True,False,103,18,15,33,51,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,619,candidate-000056,56,1.0,False,True,False,106,0,0,0,0,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,860,candidate-000063,63,1.0,False,True,False,104,27,14,41,68,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,780,candidate-000066,66,1.0,False,True,False,108,17,10,27,44,False,False
16,eval-moderate-023,ours,moderate,primary,True,False,3,False,False,779,candidate-000075,75,1.0,False,True,False,107,18,9,27,45,False,False
